CustomerID,Recency,Frequency,Monetary,rfm_code,rfm_label,cluster,cluster_name,dbscan,R_score,F_score,M_score,RFMScore,Total_score,segment
17362,240,2,312.23,100,Lost low value,2,Silver,0,4,3,3,433,10,Lost
17364,1,11,4462.68,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17365,13,8,4767.36,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17367,239,1,167.55,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17368,24,8,1878.87,010,Frequent low spenders,0,Platinum,0,2,1,1,211,4,Loyal
17370,73,4,446.18,000,New / promising,1,Gold,0,3,2,3,323,8,At risk
17371,18,3,418.4,000,New / promising,1,Gold,0,1,2,3,123,6,Promising
17372,41,8,1337.18,010,Frequent low spenders,1,Gold,0,2,1,2,212,5,Loyal
17373,41,4,646.92,000,New / promising,1,Gold,0,2,2,3,223,7,Regular
17374,219,2,495.77,100,Lost low value,2,Silver,0,4,3,3,433,10,Lost
17375,200,3,400.1,100,Lost low value,2,Silver,0,4,2,3,423,9,At risk
17376,71,2,203.2,000,New / promising,2,Silver,0,3,3,4,334,10,Regular
17377,24,20,4058.32,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
17379,12,1,389.71999999999997,000,New / promising,1,Gold,1,1,4,3,143,8,Promising
17381,9,29,20275.61,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17382,66,1,65.4,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
17383,5,1,193.39000000000001,000,New / promising,1,Gold,1,1,4,4,144,9,Promising
17384,20,2,336.4,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
17385,15,1,256.11,000,New / promising,1,Gold,1,1,4,4,144,9,Promising
17386,8,6,2686.42,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17387,20,2,746.81,000,New / promising,1,Gold,0,2,3,2,232,7,Regular
17388,78,4,1259.56,000,New / promising,1,Gold,0,3,2,2,322,7,At risk
17389,1,34,31833.68,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17391,164,2,508.8,100,Lost low value,2,Silver,0,4,3,3,433,10,Lost
17392,307,2,417.27,100,Lost low value,2,Silver,0,4,3,3,433,10,Lost
17394,220,1,203.86999999999998,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17396,40,8,7330.8,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
17397,23,2,681.41,000,New / promising,1,Gold,0,2,3,2,232,7,Regular
17398,115,3,653.38,100,Lost low value,2,Silver,0,3,2,3,323,8,At risk
17400,127,5,2097.84,111,Loyal at risk,1,Gold,0,3,2,1,321,6,Big spenders
17402,5,13,2633.85,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17403,37,1,263.92,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
17404,5,15,31906.82,011,Champions,0,Platinum,-1,1,1,1,111,3,Champions
17405,2,3,1031.41,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
17406,334,3,2184.42,101,High-value lost,1,Gold,0,4,2,1,421,7,Big spenders
17408,164,1,32.65,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17409,185,2,771.85,100,Lost low value,2,Silver,0,4,3,2,432,9,At risk
17410,17,5,1214.72,010,Frequent low spenders,1,Gold,0,1,2,2,122,5,Promising
17411,13,3,778.94,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
17412,3,7,1258.06,010,Frequent low spenders,0,Platinum,0,1,1,2,112,4,Loyal
17414,44,2,778.0,000,New / promising,1,Gold,0,2,3,2,232,7,Regular
17415,80,1,507.84,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
17416,30,7,6893.42,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
17418,43,2,463.46000000000004,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
17419,12,12,4226.57,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17420,51,3,598.83,000,New / promising,1,Gold,0,2,2,3,223,7,Regular
17422,17,6,1979.37,010,Frequent low spenders,0,Platinum,0,1,1,1,111,3,Champions
17423,47,2,698.41,000,New / promising,1,Gold,0,2,3,2,232,7,Regular
17425,20,2,759.17,000,New / promising,1,Gold,0,2,3,2,232,7,Regular
17426,9,6,5037.26,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17427,72,1,100.8,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
17428,1,28,17256.85,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17429,129,3,524.9200000000001,100,Lost low value,2,Silver,0,3,2,3,323,8,At risk
17430,33,2,265.76,000,New / promising,1,Gold,0,2,3,4,234,9,Regular
17431,314,1,403.3,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
17432,19,2,365.76,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
17433,89,1,303.15999999999997,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
17434,3,7,2373.82,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17436,2,2,216.29999999999998,000,New / promising,1,Gold,0,1,3,4,134,8,Promising
17438,254,1,388.45000000000005,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
17440,157,3,186.42000000000002,100,Lost low value,2,Silver,0,4,2,4,424,10,At risk
17442,37,6,2248.56,011,Champions,1,Gold,0,2,1,1,211,4,Loyal
17443,220,1,534.24,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
17444,148,3,2940.04,101,High-value lost,1,Gold,0,4,2,1,421,7,Big spenders
17446,177,2,120.9,100,Lost low value,2,Silver,0,4,3,4,434,11,Lost
17447,41,2,541.53,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
17449,3,7,2519.21,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17450,9,46,194390.79,011,Champions,0,Platinum,-1,1,1,1,111,3,Champions
17451,2,7,1721.4,010,Frequent low spenders,0,Platinum,0,1,1,1,111,3,Champions
17453,18,2,486.71999999999997,000,New / promising,1,Gold,0,1,3,3,133,7,Promising
17454,193,4,517.53,100,Lost low value,2,Silver,0,4,2,3,423,9,At risk
17455,204,1,131.7,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17456,366,1,249.86,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17457,127,5,1737.7,110,Lapsed regulars,1,Gold,0,3,2,1,321,6,Big spenders
17458,16,1,316.5,000,New / promising,1,Gold,1,1,4,3,143,8,Promising
17459,44,2,657.3,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
17460,95,6,622.4300000000001,110,Lapsed regulars,1,Gold,0,3,1,3,313,7,Loyal
17461,23,3,735.82,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
17462,61,2,675.69,000,New / promising,1,Gold,0,3,3,2,332,8,At risk
17463,17,5,1875.86,010,Frequent low spenders,1,Gold,0,1,2,1,121,4,Big spenders
17464,159,1,289.96000000000004,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17466,11,2,763.28,000,New / promising,1,Gold,0,1,3,2,132,6,Promising
17468,11,2,137.0,000,New / promising,1,Gold,0,1,3,4,134,8,Promising
17469,17,5,1870.97,010,Frequent low spenders,1,Gold,0,1,2,1,121,4,Big spenders
17470,45,5,1125.07,010,Frequent low spenders,1,Gold,0,2,2,2,222,6,Regular
17472,192,3,697.54,100,Lost low value,2,Silver,0,4,2,2,422,8,At risk
17475,80,1,194.37,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
17480,78,1,511.82,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
17481,4,4,1255.59,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
17483,66,3,414.04,000,New / promising,1,Gold,0,3,2,3,323,8,At risk
17486,262,1,396.87,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
17489,59,2,376.64,000,New / promising,2,Silver,0,3,3,3,333,9,Regular
17490,1,7,2092.32,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17491,2,10,3558.87,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17492,249,1,374.57,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
17495,8,2,497.56,000,New / promising,1,Gold,0,1,3,3,133,7,Promising
17496,359,1,271.05,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17498,76,1,272.22,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
17499,290,1,622.88,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
17500,18,3,1138.0,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
17501,221,2,288.6,100,Lost low value,2,Silver,0,4,3,4,434,11,Lost
17502,10,4,689.1,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
17503,3,2,558.96,000,New / promising,1,Gold,0,1,3,3,133,7,Promising
17504,207,9,2997.0299999999997,111,Loyal at risk,1,Gold,0,4,1,1,411,6,Loyal
17505,162,2,1145.84,100,Lost low value,2,Silver,0,4,3,2,432,9,At risk
17506,76,1,302.2,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
17507,262,2,605.58,100,Lost low value,2,Silver,0,4,3,3,433,10,Lost
17508,281,1,387.31,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
17509,58,8,6083.64,011,Champions,0,Platinum,0,3,1,1,311,5,Loyal
17510,25,1,308.48,000,New / promising,2,Silver,1,2,4,3,243,9,Regular
17511,3,31,91062.38,011,Champions,0,Platinum,-1,1,1,1,111,3,Champions
17512,29,10,2924.9900000000002,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
17513,73,1,513.2,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
17514,129,1,208.65,100,Lost low value,2,Silver,1,3,4,4,344,11,Regular
17515,32,4,639.02,000,New / promising,1,Gold,0,2,2,3,223,7,Regular
17516,16,5,764.88,010,Frequent low spenders,1,Gold,0,1,2,2,122,5,Promising
17517,309,1,153.94,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17519,18,6,1844.02,010,Frequent low spenders,1,Gold,0,1,1,1,111,3,Champions
17520,54,1,546.81,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
17521,30,3,723.2099999999999,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
17522,2,5,1070.71,010,Frequent low spenders,0,Platinum,0,1,2,2,122,5,Promising
17523,12,4,652.74,000,New / promising,1,Gold,0,1,2,3,123,6,Promising
17524,362,1,145.0,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17525,360,1,422.70000000000005,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
17526,5,4,1195.8999999999999,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
17527,54,4,939.37,000,New / promising,1,Gold,0,3,2,2,322,7,At risk
17528,2,8,3628.5,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17530,2,10,2367.12,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17531,191,1,296.7,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17534,54,1,223.36,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
17535,281,1,164.4,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17536,178,1,76.5,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17537,30,2,887.67,000,New / promising,1,Gold,0,2,3,2,232,7,Regular
17538,26,1,98.42,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
17540,25,2,578.9,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
17542,270,1,170.75,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17545,44,3,642.32,000,New / promising,1,Gold,0,2,2,3,223,7,Regular
17548,234,1,103.3,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17549,24,2,148.86,000,New / promising,2,Silver,0,2,3,4,234,9,Regular
17550,198,3,267.16,100,Lost low value,2,Silver,0,4,2,4,424,10,At risk
17551,360,1,290.34,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17552,61,4,930.41,000,New / promising,1,Gold,0,3,2,2,322,7,At risk
17553,130,1,1487.6,100,Lost low value,2,Silver,1,3,4,2,342,9,At risk
17554,2,5,1952.45,010,Frequent low spenders,0,Platinum,0,1,2,1,121,4,Big spenders
17555,20,2,480.31,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
17556,206,1,157.9,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17557,15,3,541.46,000,New / promising,1,Gold,0,1,2,3,123,6,Promising
17560,95,4,854.95,100,Lost low value,1,Gold,0,3,2,2,322,7,At risk
17561,20,1,165.12,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
17562,15,7,1122.38,010,Frequent low spenders,1,Gold,0,1,1,2,112,4,Loyal
17564,25,3,454.01,000,New / promising,1,Gold,0,2,2,3,223,7,Regular
17566,9,2,869.77,000,New / promising,1,Gold,0,1,3,2,132,6,Promising
17567,8,8,4331.48,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17569,333,1,344.14,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
17571,51,4,1425.67,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
17572,72,4,226.75000000000003,000,New / promising,2,Silver,0,3,2,4,324,9,At risk
17573,30,3,380.6,000,New / promising,1,Gold,0,2,2,3,223,7,Regular
17574,243,1,185.65,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17576,9,19,3564.83,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17578,219,1,143.45999999999998,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17579,5,3,448.90000000000003,000,New / promising,1,Gold,0,1,2,3,123,6,Promising
17580,253,3,215.72,100,Lost low value,2,Silver,0,4,2,4,424,10,At risk
17581,1,25,11025.24,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17582,237,1,175.27,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17584,8,2,1242.3,000,New / promising,1,Gold,0,1,3,2,132,6,Promising
17585,110,4,1116.68,100,Lost low value,1,Gold,0,3,2,2,322,7,At risk
17588,101,3,1240.2,100,Lost low value,1,Gold,0,3,2,2,322,7,At risk
17589,61,4,2404.17,001,Big new spenders,1,Gold,0,3,2,1,321,6,Big spenders
17590,3,3,1468.02,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
17591,74,7,2203.67,011,Champions,1,Gold,0,3,1,1,311,5,Loyal
17593,4,5,3923.86,011,Champions,0,Platinum,0,1,2,1,121,4,Big spenders
17594,86,2,993.18,000,New / promising,1,Gold,0,3,3,2,332,8,At risk
17595,13,2,386.69,000,New / promising,1,Gold,0,1,3,3,133,7,Promising
17596,24,7,2806.69,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
17597,214,1,2044.3700000000001,100,Lost low value,2,Silver,1,4,4,1,441,9,Big spenders
17600,18,1,161.67000000000002,000,New / promising,2,Silver,1,1,4,4,144,9,Promising
17601,240,1,116.00999999999999,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17602,3,6,5054.42,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17603,79,1,394.72,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
17604,218,2,309.36,100,Lost low value,2,Silver,0,4,3,3,433,10,Lost
17608,34,2,191.99,000,New / promising,2,Silver,0,2,3,4,234,9,Regular
17609,41,5,1105.78,010,Frequent low spenders,1,Gold,0,2,2,2,222,6,Regular
17611,8,15,3961.12,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17612,54,6,2048.45,010,Frequent low spenders,1,Gold,0,3,1,1,311,5,Loyal
17613,23,14,4544.55,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
17614,58,1,386.32,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
17615,131,3,329.6,100,Lost low value,2,Silver,0,3,2,3,323,8,At risk
17616,174,3,571.1999999999999,100,Lost low value,2,Silver,0,4,2,3,423,9,At risk
17618,6,3,930.28,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
17619,313,1,214.37,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17620,60,1,81.44,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
17621,22,3,1379.9,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
17623,33,1,527.0500000000001,000,New / promising,1,Gold,1,2,4,3,243,9,Regular
17624,15,2,843.48,000,New / promising,1,Gold,0,1,3,2,132,6,Promising
17625,19,4,2020.4,000,New / promising,1,Gold,0,2,2,1,221,5,Big spenders
17628,82,1,75.75,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
17629,6,8,1814.12,010,Frequent low spenders,0,Platinum,0,1,1,1,111,3,Champions
17630,170,2,503.59999999999997,100,Lost low value,2,Silver,0,4,3,3,433,10,Lost
17631,2,3,528.33,000,New / promising,1,Gold,0,1,2,3,123,6,Promising
17633,32,4,1324.84,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
17634,37,9,2358.59,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
17636,20,1,285.56,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
17637,32,2,547.0600000000001,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
17639,277,1,108.5,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17640,87,1,621.66,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
17642,120,2,712.29,100,Lost low value,2,Silver,0,3,3,2,332,8,At risk
17643,374,1,101.55,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17644,2,11,2895.64,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17646,220,3,1008.39,100,Lost low value,2,Silver,0,4,2,2,422,8,At risk
17647,66,1,133.06,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
17648,61,4,1797.5,000,New / promising,1,Gold,0,3,2,1,321,6,Big spenders
17649,139,1,868.49,100,Lost low value,2,Silver,1,3,4,2,342,9,At risk
17650,22,1,166.08,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
17651,12,10,3945.0,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17652,26,12,4867.72,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
17653,37,4,1207.56,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
17654,278,1,117.55,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17655,11,7,2638.94,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17656,74,5,1674.69,010,Frequent low spenders,1,Gold,0,3,2,1,321,6,Big spenders
17658,26,2,595.42,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
17659,18,12,2999.46,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17660,142,1,178.75,100,Lost low value,2,Silver,1,3,4,4,344,11,Regular
17663,26,7,1802.91,010,Frequent low spenders,0,Platinum,0,2,1,1,211,4,Loyal
17664,19,2,604.64,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
17666,4,2,728.16,000,New / promising,1,Gold,0,1,3,2,132,6,Promising
17667,67,5,2055.51,011,Champions,1,Gold,0,3,2,1,321,6,Big spenders
17668,2,2,347.75,000,New / promising,1,Gold,0,1,3,3,133,7,Promising
17669,43,7,3406.7200000000003,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
17670,228,1,205.7,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17671,16,4,1572.71,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
17672,51,2,3178.17,001,Big new spenders,1,Gold,0,2,3,1,231,6,Big spenders
17673,2,6,1594.97,010,Frequent low spenders,0,Platinum,0,1,1,2,112,4,Loyal
17674,75,2,551.04,000,New / promising,2,Silver,0,3,3,3,333,9,Regular
17675,2,31,20374.28,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17676,5,6,1371.18,010,Frequent low spenders,0,Platinum,0,1,1,2,112,4,Loyal
17677,2,30,16345.38,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17678,264,1,298.11,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17679,53,2,1992.1100000000001,000,New / promising,1,Gold,0,3,3,1,331,7,Big spenders
17680,24,1,184.4,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
17682,11,6,2474.33,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17684,44,1,239.41,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
17685,17,7,3155.83,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17686,8,7,5739.46,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17690,31,15,4726.8,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
17691,359,2,290.40000000000003,100,Lost low value,2,Silver,0,4,3,4,434,11,Lost
17692,128,4,740.9399999999999,100,Lost low value,1,Gold,0,3,2,2,322,7,At risk
17693,138,1,200.47,100,Lost low value,2,Silver,1,3,4,4,344,11,Regular
17694,142,1,283.12,100,Lost low value,2,Silver,1,3,4,4,344,11,Regular
17695,132,2,765.34,100,Lost low value,2,Silver,0,3,3,2,332,8,At risk
17696,39,8,2285.71,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
17697,237,1,338.95,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
17698,261,1,154.95,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17700,17,4,2534.64,001,Big new spenders,1,Gold,0,1,2,1,121,4,Big spenders
17701,253,1,417.95,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
17702,31,4,1824.37,000,New / promising,1,Gold,0,2,2,1,221,5,Big spenders
17703,36,3,798.74,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
17704,169,2,885.19,100,Lost low value,2,Silver,0,4,3,2,432,9,At risk
17705,4,9,1823.52,010,Frequent low spenders,0,Platinum,0,1,1,1,111,3,Champions
17706,5,17,10504.49,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17707,186,2,152.4,100,Lost low value,2,Silver,0,4,3,4,434,11,Lost
17708,188,2,263.33,100,Lost low value,2,Silver,0,4,3,4,434,11,Lost
17709,170,1,137.45,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17711,11,2,385.1,000,New / promising,1,Gold,0,1,3,3,133,7,Promising
17712,45,1,522.91,000,New / promising,2,Silver,1,2,4,3,243,9,Regular
17714,321,1,153.0,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17715,201,1,326.4,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
17716,23,11,5655.99,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
17718,233,1,139.35,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17719,38,15,5396.04,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
17720,27,4,1195.94,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
17722,97,4,2424.04,101,High-value lost,1,Gold,0,3,2,1,321,6,Big spenders
17723,128,6,3276.4000000000005,111,Loyal at risk,1,Gold,0,3,1,1,311,5,Loyal
17724,72,3,1033.0,000,New / promising,1,Gold,0,3,2,2,322,7,At risk
17725,17,11,3439.08,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17727,16,1,1060.25,000,New / promising,1,Gold,1,1,4,2,142,7,Promising
17728,4,3,2876.01,001,Big new spenders,1,Gold,0,1,2,1,121,4,Big spenders
17730,4,13,5298.4800000000005,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17731,80,4,1240.11,000,New / promising,1,Gold,0,3,2,2,322,7,At risk
17732,373,1,303.97,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17733,39,2,692.19,000,New / promising,1,Gold,0,2,3,2,232,7,Regular
17734,54,3,700.63,000,New / promising,1,Gold,0,3,2,2,322,7,At risk
17735,3,19,13110.02,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17736,10,3,377.44,000,New / promising,1,Gold,0,1,2,3,123,6,Promising
17737,10,2,168.24,000,New / promising,1,Gold,0,1,3,4,134,8,Promising
17738,20,4,1879.05,000,New / promising,1,Gold,0,2,2,1,221,5,Big spenders
17739,12,7,2791.35,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17742,114,2,355.11,100,Lost low value,2,Silver,0,3,3,3,333,9,Regular
17744,4,6,2322.4,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17746,241,1,110.25,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17747,113,1,71.4,100,Lost low value,2,Silver,1,3,4,4,344,11,Regular
17749,179,2,674.52,100,Lost low value,2,Silver,0,4,3,2,432,9,At risk
17750,6,9,1710.45,010,Frequent low spenders,0,Platinum,0,1,1,1,111,3,Champions
17752,360,1,80.64,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17754,1,5,1664.65,010,Frequent low spenders,0,Platinum,0,1,2,1,121,4,Big spenders
17757,2,30,5593.39,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17758,20,8,3408.2000000000003,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
17759,18,3,819.96,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
17760,22,2,287.59,000,New / promising,1,Gold,0,2,3,4,234,9,Regular
17761,33,1,712.78,000,New / promising,1,Gold,1,2,4,2,242,8,Regular
17763,264,1,15.0,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17764,51,2,772.55,000,New / promising,1,Gold,0,2,3,2,232,7,Regular
17765,159,3,367.63,100,Lost low value,2,Silver,0,4,2,3,423,9,At risk
17767,16,1,271.2,000,New / promising,1,Gold,1,1,4,4,144,9,Promising
17768,9,3,2081.9,001,Big new spenders,1,Gold,0,1,2,1,121,4,Big spenders
17769,13,10,3957.43,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17770,199,5,1143.27,110,Lapsed regulars,1,Gold,0,4,2,2,422,8,At risk
17771,57,2,245.81,000,New / promising,2,Silver,0,3,3,4,334,10,Regular
17772,11,2,173.45,000,New / promising,1,Gold,0,1,3,4,134,8,Promising
17774,97,4,1213.73,100,Lost low value,1,Gold,0,3,2,2,322,7,At risk
17775,255,1,56.4,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17777,25,3,647.56,000,New / promising,1,Gold,0,2,2,3,223,7,Regular
17779,22,3,650.32,000,New / promising,1,Gold,0,2,2,3,223,7,Regular
17781,160,2,188.02,100,Lost low value,2,Silver,0,4,3,4,434,11,Lost
17783,73,2,283.47,000,New / promising,2,Silver,0,3,3,4,334,10,Regular
17785,54,1,131.94,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
17786,86,2,266.85,000,New / promising,2,Silver,0,3,3,4,334,10,Regular
17787,153,4,1817.54,100,Lost low value,1,Gold,0,4,2,1,421,7,Big spenders
17788,74,2,1117.9,000,New / promising,1,Gold,0,3,3,2,332,8,At risk
17789,282,1,225.9,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
17790,27,14,1964.3,010,Frequent low spenders,0,Platinum,0,2,1,1,211,4,Loyal
17791,30,1,106.1,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
17793,26,1,300.34,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
17795,180,2,342.83,100,Lost low value,2,Silver,0,4,3,3,433,10,Lost
17796,41,4,690.0,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
17797,23,3,780.43,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
17799,23,10,3039.17,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
17800,38,9,1187.21,010,Frequent low spenders,1,Gold,0,2,1,2,212,5,Loyal
17802,83,3,1285.04,000,New / promising,1,Gold,0,3,2,2,322,7,At risk
17805,74,1,512.31,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
17806,12,1,546.04,000,New / promising,1,Gold,1,1,4,3,143,8,Promising
17809,17,12,5411.91,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17811,5,39,7761.82,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
17812,13,4,699.81,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
